Public RD&D spending in Million,,Source: IEA All rights reserved ( http://www.iea.org/t&c/termsandconditions/ ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Currency,Economic Indicators,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021 Estimated,2022 Estimated
Denmark,USD (2021 prices and exchange rates),Renewables,..,0.862,1.445,8.505,16.443,30.973,14.589,9.23,7.328,6.352,6.851,6.832,9.374,8.305,..,18.088,14.509,29.333,31.479,33.905,29.529,27.71,22.442,28.967,31.789,27.524,27.752,31.059,15.796,15.685,36.447,41.874,44.663,57.157,63.507,75.597,110.663,103.018,84.47,108.035,72.473,90.322,59.326,36.213,52.359,46.861,53.349,51.183,..
Denmark,USD (2021 prices and exchange rates),Nuclear ,..,25.501,26.27,32.331,34.989,35.627,16.774,0,0,0,0,0,7.801,6.65,..,5.393,9.307,4.267,4.722,3.39,1.284,0.887,0.895,0.828,7.845,7.81,7.604,6.118,5.226,4.466,4.057,2.199,2.762,2.965,0,0,3.926,1.806,7.003,3.375,3.358,3.36,3.537,3.648,0,0,0,0,..
Denmark,USD (2021 prices and exchange rates),Hydrogen and fuel cells ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.463,25.237,29.088,39.925,25.368,21.734,42.963,38.868,32.78,17.34,34.941,18.619,10.94,12.369,11.949,20.167,6.606,38.274,..
Denmark,USD (2021 prices and exchange rates),Other power and storage technologies,..,1.293,1.313,3.257,4.484,3.309,5.797,2.791,2.845,2.649,3.631,2.365,3.339,2.451,..,5.028,8.212,6.667,7.87,9.128,6.676,6.414,6.959,6.968,7.147,6.556,5.95,6.454,5.66,6.084,4.205,0.857,6.455,7.874,7.812,25.005,26.997,37.671,24.365,19.407,20.069,28.175,21.996,22.956,22.302,10.557,21.011,9.906,..
Denmark,USD (2021 prices and exchange rates),Other cross-cutting technologies/research ,..,4.238,4.663,7.6,9.246,9.618,8.031,4.937,4.911,6.787,4.899,4.598,6.677,7.845,..,2.837,2.737,6.133,7.083,7.563,6.676,9.026,9.444,9.331,11.358,11.596,8.638,9.681,9.479,10.205,8.652,13.414,16.72,14.594,1.381,5.801,13.943,13.32,9.69,13.928,1.604,1.479,4.34,0.149,1.798,3.429,0.072,3.027,..
Denmark,USD (2021 prices and exchange rates),Unallocated ,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,4.867,0,4.179,0,0.609,40.825,0,..
Denmark,USD (2021 prices and exchange rates),Total Budget,..,35.989,39.404,59.174,75.459,96.177,57.214,30.568,26.894,28.855,26.308,23.157,35.793,35.517,..,43.395,58.856,69.865,81.321,78.763,66.505,62.139,54.08,62.928,76.092,73.98,75.145,73.501,36.752,38.231,73.305,107.112,121.001,145.974,119.628,142.919,238.659,225.992,196.276,208.522,192.458,189.933,126.564,107.761,104.469,112.807,172.676,200.106,..
Denmark,USD (2021 prices and PPP),Energy efficiency,..,3.981,5.555,6.685,7.105,7.691,11.688,13.231,11.481,12.703,10.623,9.101,8.364,9.98,..,11.714,16.766,13.221,15.047,10.903,8.987,7.715,8.118,12.34,14.107,15.783,21.418,16.709,0.575,1.741,6.301,10.225,15.479,18.933,17.676,9.235,33.418,25.34,30.197,43.754,55.587,36.154,24.632,23.721,14.605,30.196,40.725,25.376,..
Denmark,USD (2021 prices and PPP),Fossil fuels ,..,0,0,0.586,2.906,8.496,0,0,0,0,0,0,0,0,..,0,6.653,9.592,14.281,13.184,12.731,9.883,5.823,4.026,3.346,4.141,3.082,2.919,0,0,0,12.651,5.242,3.874,3.284,5.135,5.63,5.098,6.714,1.385,2.755,5.758,1.057,3.739,1.01,0.12,8.674,69.622,..
Denmark,USD (2021 prices and PPP),Renewables ,..,0.838,1.405,8.268,15.985,30.111,14.183,8.974,7.124,6.175,6.66,6.642,9.113,8.073,..,17.585,14.105,28.516,30.603,32.961,28.707,26.939,21.818,28.161,30.905,26.758,26.979,30.194,15.357,15.249,35.432,40.709,43.42,55.566,61.739,73.493,107.584,100.151,82.12,105.029,70.457,87.809,57.675,35.205,50.902,45.557,51.864,49.759,..
Denmark,USD (2021 prices and PPP),Nuclear,..,24.791,25.538,31.432,34.015,34.635,16.308,0,0,0,0,0,7.583,6.465,..,5.243,9.048,4.148,4.59,3.296,1.248,0.863,0.87,0.805,7.627,7.592,7.393,5.947,5.08,4.342,3.944,2.137,2.685,2.882,0,0,3.816,1.756,6.809,3.281,3.264,3.267,3.439,3.547,0,0,0,0,..
Denmark,USD (2021 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.088,24.535,28.278,38.814,24.662,21.129,41.767,37.786,31.868,16.857,33.968,18.1,10.635,12.025,11.617,19.605,6.422,37.208,..
Denmark,USD (2021 prices and PPP),Other power and storage technologies ,..,1.257,1.277,3.167,4.36,3.217,5.636,2.713,2.766,2.576,3.53,2.299,3.246,2.383,..,4.888,7.984,6.481,7.651,8.874,6.49,6.236,6.765,6.774,6.948,6.373,5.784,6.274,5.502,5.915,4.088,0.833,6.275,7.655,7.595,24.31,26.246,36.622,23.687,18.867,19.511,27.391,21.384,22.317,21.681,10.264,20.426,9.63,..
Denmark,USD (2021 prices and PPP),Other cross-cutting technologies/research,..,4.12,4.533,7.389,8.988,9.35,7.807,4.8,4.774,6.598,4.762,4.47,6.491,7.627,..,2.758,2.661,5.963,6.886,7.353,6.49,8.774,9.181,9.071,11.042,11.274,8.397,9.411,9.215,9.921,8.411,13.041,16.254,14.188,1.343,5.639,13.555,12.949,9.42,13.54,1.56,1.438,4.219,0.145,1.748,3.334,0.07,2.942,..
Denmark,USD (2021 prices and PPP),Unallocated,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,4.731,0,4.062,0,0.592,39.689,0,..
Denmark,USD (2021 prices and PPP),Total Budget ,..,34.987,38.308,57.527,73.359,93.5,55.622,29.717,26.145,28.052,25.576,22.512,34.797,34.528,..,42.187,57.218,67.921,79.058,76.571,64.654,60.41,52.575,61.177,73.975,71.921,73.054,71.456,35.729,37.167,71.265,104.131,117.634,141.912,116.299,138.941,232.017,219.703,190.814,202.719,187.102,184.647,123.041,104.762,101.562,109.668,167.87,194.537,..
Denmark,Euro (2021 prices and exchange rates),Energy efficiency,..,3.464,4.834,5.817,6.183,6.693,10.171,11.514,9.991,11.054,9.244,7.919,7.278,8.685,..,10.193,14.59,11.506,13.094,9.488,7.82,6.713,7.065,10.738,12.276,13.735,18.638,14.541,0.5,1.515,5.483,8.898,13.47,16.476,15.382,8.037,29.081,22.052,26.278,38.076,48.373,31.462,21.435,20.642,12.709,26.278,35.439,22.082,..
Denmark,Euro (2021 prices and exchange rates),Fossil fuels ,..,0,0,0.51,2.53,7.393,0,0,0,0,0,0,0,0,..,0,5.79,8.347,12.428,11.473,11.079,8.6,5.068,3.504,2.911,3.604,2.682,2.541,0,0,0,11.009,4.562,3.371,2.858,4.469,4.9,4.436,5.842,1.206,2.397,5.01,0.92,3.254,0.879,0.104,7.548,60.586,..
Denmark,Euro (2021 prices and exchange rates),Renewables ,..,0.729,1.222,7.195,13.911,26.203,12.342,7.809,6.199,5.374,5.796,5.78,7.93,7.026,..,15.302,12.275,24.816,26.631,28.684,24.982,23.443,18.986,24.506,26.893,23.285,23.478,26.276,13.363,13.27,30.834,35.425,37.785,48.355,53.727,63.955,93.621,87.153,71.462,91.398,61.312,76.412,50.19,30.636,44.296,39.644,45.133,43.301,..
Denmark,Euro (2021 prices and exchange rates),Nuclear,..,21.574,22.224,27.352,29.601,30.14,14.191,0,0,0,0,0,6.6,5.626,..,4.562,7.874,3.61,3.995,2.868,1.086,0.75,0.757,0.7,6.637,6.607,6.433,5.176,4.421,3.778,3.432,1.86,2.337,2.508,0,0,3.321,1.528,5.925,2.855,2.841,2.843,2.992,3.086,0,0,0,0,..
Denmark,Euro (2021 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.39,21.351,24.608,33.777,21.461,18.387,36.347,32.882,27.732,14.67,29.56,15.752,9.255,10.464,10.109,17.061,5.589,32.38,..
Denmark,Euro (2021 prices and exchange rates),Other power and storage technologies ,..,1.094,1.111,2.755,3.793,2.799,4.904,2.361,2.407,2.241,3.072,2.001,2.825,2.074,..,4.254,6.947,5.64,6.658,7.722,5.648,5.426,5.887,5.895,6.046,5.546,5.034,5.46,4.788,5.147,3.557,0.725,5.461,6.661,6.609,21.154,22.839,31.87,20.613,16.418,16.978,23.836,18.609,19.421,18.867,8.931,17.775,8.38,..
Denmark,Euro (2021 prices and exchange rates),Other cross-cutting technologies/research,..,3.585,3.945,6.43,7.822,8.137,6.794,4.177,4.155,5.742,4.145,3.89,5.649,6.637,..,2.4,2.316,5.189,5.992,6.398,5.648,7.636,7.99,7.894,9.609,9.81,7.308,8.19,8.019,8.633,7.32,11.348,14.145,12.347,1.168,4.908,11.796,11.269,8.198,11.783,1.357,1.251,3.672,0.126,1.521,2.901,0.061,2.561,..
Denmark,Euro (2021 prices and exchange rates),Unallocated,..,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0,4.117,0,3.535,0,0.515,34.538,0,..
Denmark,Euro (2021 prices and exchange rates),Total Budget ,..,30.447,33.336,50.061,63.838,81.366,48.403,25.861,22.752,24.411,22.257,19.591,30.281,30.047,..,36.712,49.792,59.106,68.798,66.633,56.263,52.57,45.752,53.237,64.374,62.587,63.573,62.182,31.092,32.343,62.016,90.617,102.367,123.494,101.205,120.909,201.906,191.189,166.049,176.41,162.819,160.683,107.073,91.166,88.381,95.435,146.084,169.29,..
Estonia,National currency (nominal),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.674,1.574,0.5,2.261,0.266,2.72,1.911,1.088,0.875,0.157,..
Estonia,National currency (nominal),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.074,0.403,0.742,0.355,0.21,0.173,0.024,0.049,1.04,1.278,0.546,..
Estonia,National currency (nominal),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.55,0.16,1.438,1.039,1.222,1.302,0.431,0.92,0.461,0.157,0.257,..
Estonia,National currency (nominal),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.217,0.241,0.141,0.176,0.078,0.047,0.227,0.192,0.017,0,..
Estonia,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,0,0.659,0.506,0.569,0.212,0.222,0.044,0.193,0.218,0.18,..
Estonia,National currency (nominal),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.58,0.58,1.503,0.887,0.081,2.984,0.044,0.622,0.759,0.331,0.375,..
Estonia,National currency (nominal),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.033,0.033,0.034,0.02,0,0,0,0.009,0.16,0.214,0,..
Estonia,National currency (nominal),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,..
Estonia,National currency (nominal),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.237,2.065,6.19,3.445,4.52,5.016,3.488,3.781,3.892,3.09,1.515,..
Estonia,National Currency (2021 prices),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.871,1.955,0.604,2.701,0.311,3.07,2.073,1.144,0.923,0.157,..
Estonia,National Currency (2021 prices),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.789,0.521,0.922,0.429,0.251,0.202,0.027,0.053,1.093,1.348,0.546,..
Estonia,National Currency (2021 prices),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.12,0.207,1.786,1.254,1.46,1.522,0.486,0.998,0.485,0.166,0.257,..
Estonia,National Currency (2021 prices),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.28,0.299,0.17,0.21,0.091,0.053,0.246,0.202,0.018,0,..
Estonia,National Currency (2021 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.345,0,0.819,0.611,0.68,0.248,0.251,0.048,0.203,0.23,0.18,..
Estonia,National Currency (2021 prices),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78,0.75,1.867,1.071,0.097,3.489,0.05,0.675,0.798,0.349,0.375,..
Estonia,National Currency (2021 prices),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.044,0.043,0.042,0.024,0,0,0,0.01,0.168,0.226,0,..
Estonia,National Currency (2021 prices),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,..
Estonia,National Currency (2021 prices),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.079,2.669,7.69,4.158,5.4,5.864,3.937,4.102,4.092,3.258,1.515,..
Estonia,USD (2021 prices and exchange rates),Energy efficiency ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1.03,2.311,0.714,3.193,0.368,3.629,2.45,1.352,1.091,0.186,..
Estonia,USD (2021 prices and exchange rates),Fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.297,0.616,1.09,0.507,0.297,0.239,0.032,0.063,1.292,1.593,0.645,..
Estonia,USD (2021 prices and exchange rates),Renewables,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.234,0.245,2.111,1.482,1.726,1.799,0.574,1.18,0.573,0.196,0.304,..
Estonia,USD (2021 prices and exchange rates),Nuclear ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.331,0.353,0.201,0.248,0.108,0.063,0.291,0.239,0.021,0,..
Estonia,USD (2021 prices and exchange rates),Hydrogen and fuel cells ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.59,0,0.968,0.722,0.804,0.293,0.297,0.057,0.24,0.272,0.213,..
Estonia,USD (2021 prices and exchange rates),Other power and storage technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.922,0.887,2.207,1.266,0.115,4.124,0.059,0.798,0.943,0.413,0.443,..
Estonia,USD (2021 prices and exchange rates),Other cross-cutting technologies/research ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.052,0.051,0.05,0.028,0,0,0,0.012,0.199,0.267,0,..
Estonia,USD (2021 prices and exchange rates),Unallocated ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,..
Estonia,USD (2021 prices and exchange rates),Total Budget,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.096,3.155,9.09,4.915,6.383,6.931,4.654,4.849,4.837,3.851,1.791,..
Estonia,USD (2021 prices and PPP),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,1.659,3.724,1.15,5.145,0.592,5.848,3.949,2.179,1.758,0.299,..
Estonia,USD (2021 prices and PPP),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.312,0.992,1.756,0.817,0.478,0.385,0.051,0.101,2.082,2.568,1.04,..
Estonia,USD (2021 prices and PPP),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.657,0.394,3.402,2.389,2.781,2.899,0.926,1.901,0.924,0.316,0.49,..
Estonia,USD (2021 prices and PPP),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.533,0.57,0.324,0.4,0.173,0.101,0.469,0.385,0.034,0,..
Estonia,USD (2021 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.562,0,1.56,1.164,1.295,0.472,0.478,0.091,0.387,0.438,0.343,..
Estonia,USD (2021 prices and PPP),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.486,1.429,3.556,2.04,0.185,6.646,0.095,1.286,1.52,0.665,0.714,..
Estonia,USD (2021 prices and PPP),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.084,0.082,0.08,0.046,0,0,0,0.019,0.32,0.43,0,..
Estonia,USD (2021 prices and PPP),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,..
Estonia,USD (2021 prices and PPP),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.103,5.084,14.648,7.92,10.286,11.17,7.499,7.813,7.794,6.206,2.886,..
Estonia,Euro (2021 prices and exchange rates),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.871,1.955,0.604,2.701,0.311,3.07,2.073,1.144,0.923,0.157,..
Estonia,Euro (2021 prices and exchange rates),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.789,0.521,0.922,0.429,0.251,0.202,0.027,0.053,1.093,1.348,0.546,..
Estonia,Euro (2021 prices and exchange rates),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.12,0.207,1.786,1.254,1.46,1.522,0.486,0.998,0.485,0.166,0.257,..
Estonia,Euro (2021 prices and exchange rates),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.28,0.299,0.17,0.21,0.091,0.053,0.246,0.202,0.018,0,..
Estonia,Euro (2021 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.345,0,0.819,0.611,0.68,0.248,0.251,0.048,0.203,0.23,0.18,..
Estonia,Euro (2021 prices and exchange rates),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78,0.75,1.867,1.071,0.097,3.489,0.05,0.675,0.798,0.349,0.375,..
Estonia,Euro (2021 prices and exchange rates),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.044,0.043,0.042,0.024,0,0,0,0.01,0.168,0.226,0,..
Estonia,Euro (2021 prices and exchange rates),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,..
Estonia,Euro (2021 prices and exchange rates),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.079,2.669,7.69,4.158,5.4,5.864,3.937,4.102,4.092,3.258,1.515,..
Finland,National currency (nominal),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.497,11.575,11.994,12.797,14.345,20.698,20.002,33.944,42.479,35.27,27.272,24.985,26.795,12.283,28.854,24.186,23.711,66.406,71.824,95.568,160.374,115.968,136.589,116.639,133.033,137.227,104.949,107.3,96.582,91.813,75.758,..,..
Finland,National currency (nominal),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.149,3.948,3.836,2.459,3.233,2.912,3.181,5.251,5.107,5.414,3.89,4.843,5.258,3.198,4.743,7.041,4.513,4.876,7.212,6.463,5.871,8.383,7.381,5.69,5.395,6.673,3.774,5.385,4.023,2.683,1.649,..,..
Finland,National currency (nominal),Renewables ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.886,1.558,1.696,4.379,4.915,5.216,6.593,10.849,8.174,9.203,8.693,8.305,9.876,19.442,17.84,12.337,31.311,33.717,35.51,44.131,41.726,58.318,37.94,50.921,32.918,37.822,33.894,38.592,41.854,21.696,18.969,..,..
Finland,National currency (nominal),Nuclear,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.28,7.238,7.28,7.02,6.109,6.2,7.766,7.835,7.954,10.006,7.491,6.943,7.258,7.356,8.837,9.849,15.144,11.605,11.218,13.885,15.635,19.201,15.51,15.004,15.147,21.554,16.145,35.111,21.438,21.998,22.226,..,..
Finland,National currency (nominal),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Finland,National currency (nominal),Other power and storage technologies ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.508,9.483,11.263,10.785,14.046,14.516,11.109,15.353,14.326,14.369,12.669,13.54,14.344,9.492,13.177,12.235,15.68,13.946,23.885,20.306,15.094,18.7,21.001,21.375,14.354,12.873,11.8,13.85,10.859,9.93,15.219,..,..
Finland,National currency (nominal),Other cross-cutting technologies/research,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.191,2.265,2.185,2.314,5.503,8.647,7.454,6.131,3.828,3.637,5.454,4.045,6.933,7.297,6.538,13.135,10.59,12.287,19.148,53.107,30.254,34.103,14.192,24.015,16.862,22.761,19.626,16.11,16.33,10.364,12.757,..,..
Finland,National currency (nominal),Unallocated,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Finland,National currency (nominal),Total Budget ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.512,36.067,38.254,39.753,48.151,58.189,56.106,79.361,81.867,77.898,65.468,62.659,70.463,59.068,79.989,78.783,100.948,142.836,168.797,233.459,268.953,254.673,232.614,233.644,217.709,238.91,190.189,216.348,191.086,158.484,146.578,..,..
Finland,National Currency (2021 prices),Energy efficiency,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.996,19.205,19.726,20.681,22.763,31.52,30.484,50.678,61.514,50.606,38.499,34.143,36.274,16.597,38.754,32.185,31.265,85.217,89.452,116.949,195.621,137.839,157.662,131.275,147.322,149.549,114.273,115.883,102.26,95.778,77.815,..,..
Finland,National Currency (2021 prices),Fossil fuels ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.62,6.551,6.309,3.974,5.13,4.435,4.848,7.84,7.396,7.768,5.491,6.618,7.118,4.321,6.37,9.37,5.951,6.257,8.982,7.909,7.161,9.964,8.52,6.404,5.974,7.272,4.109,5.816,4.26,2.799,1.694,..,..
